handle_lower,official_full,quartile,party_code,pct_small_donors,tweet_count,avg_sentiment,sentiment_std,pct_negative,pct_positive,pct_extreme,avg_anger,avg_fear,avg_joy,avg_disgust,avg_sadness,outrage_index,z_avg_anger,z_avg_disgust,z_pct_negative,z_sentiment_std,partisanship_score,is_R
repcolinallred,Colin Z. Allred,Q4 (highest),D,44.58,1578,0.5592865491019153,0.5562747274786485,0.0982256020278834,0.7097591888466414,0.6140684410646388,0.056819706851905946,0.17272021229604181,0.39214127100150925,0.019697012790963118,0.06760342452032234,0.07651671964286906,-1.142997598203088,-0.7207698837081894,-1.0992257571775508,-1.2186981457253647,-1.0454228462035482,0
repcuellar,Henry Cuellar,Q1 (lowest),D,0.74,884,0.6838208916365291,0.4464654605947782,0.03959276018099547,0.7997737556561086,0.6640271493212669,0.022775721901788525,0.09831383321938633,0.5661946763412246,0.008267207730778605,0.06572653827494758,0.031042929632567128,-1.8803711497286657,-1.107439170822388,-1.5150326609129963,-2.5806444898085474,-1.7708718678181494,0
repdalestrong,Dale W. Strong,Q1 (lowest),R,1.17,482,0.2236648752852594,0.6956859683794371,0.23858921161825727,0.4605809128630705,0.5311203319502075,0.10572502824743042,0.20622663932013868,0.31708419327665194,0.05457862838251363,0.05318699728531364,0.16030365662994406,-0.08373586433860628,0.45927206479015337,-0.10380823923914549,0.5103966315827129,0.19553114819877862,1
repdanbishop,Dan Bishop,Q3,R,6.05,1330,-0.21317513244492667,0.6197238147221952,0.47293233082706765,0.18646616541353384,0.3804511278195489,0.14930644776121554,0.1404482946674036,0.10175084715084995,0.1115701390532413,0.06743081388522383,0.26087658681445686,0.8602131514564735,2.3872897944517444,1.5580843748759552,-0.43174951325565275,1.0934594518821301,1
repdancrenshaw,Dan Crenshaw,Q4 (highest),R,29.82,648,-0.12292283842409099,0.6055127483448698,0.37962962962962965,0.21296296296296297,0.3148148148148148,0.13399945345763284,0.14303220716159734,0.10228020743742497,0.10242074655769008,0.05720135560158613,0.23642020001532293,0.5286722707589676,2.077766661278931,0.896409005355736,-0.6080070409430973,0.7237102241126343,1
repdangoldman,Daniel S. Goldman,Q3,D,10.15,1005,0.07560284235584203,0.7036024032502218,0.34427860696517415,0.4019900497512438,0.43283582089552236,0.14765517050128157,0.28925554848389595,0.21200839575937255,0.03791765029606867,0.07425070765251011,0.18557282079735024,0.8244474154683092,-0.10436733985311002,0.6457099292922927,0.6085828761174319,0.4935932202562309,0
repdankildee,Daniel T. Kildee,Q2,D,5.1,679,0.4347688980148186,0.6714780201910467,0.18998527245949925,0.6539027982326951,0.6200294550810015,0.1070361330376393,0.18047186069564947,0.3882211476618586,0.0281911435165548,0.100027041944719,0.1352272765541941,-0.05533807257024917,-0.4334141978478458,-0.44849310891891575,0.21014941685719288,-0.18177399061995447,0
repdannydavis,Danny K. Davis,Q2,D,4.27,329,0.5535002361677338,0.488608161101982,0.03951367781155015,0.6717325227963525,0.5379939209726444,0.046944338417156214,0.23977467531779223,0.3429864280965776,0.01623393522025616,0.05760757562295334,0.06317827363741238,-1.3568925199058388,-0.8379254894630975,-1.5155934898638594,-2.057955480817362,-1.4420917450125397,0
repdarrellissa,Darrell Issa,Q4 (highest),R,15.64,935,-0.4085166876010079,0.5580714064548393,0.6363636363636364,0.10695187165775401,0.4160427807486631,0.13823533090706763,0.09729458364287018,0.05192839799219748,0.15941559244070994,0.06926734634117283,0.29765092334777754,0.6204189920459557,4.005897220875294,2.7170912213470872,-1.1964142307830852,1.536748300871313,1
repdarrensoto,Darren Soto,Q1 (lowest),D,1.43,2240,0.6176207786159856,0.5137240280698786,0.06473214285714286,0.7464285714285714,0.6397321428571429,0.05782694188318206,0.22473070870532214,0.47233341973583914,0.007827374801263382,0.051941189905457014,0.06565431668444545,-1.1211814543726495,-1.1223186796512337,-1.3367515381987616,-1.7464474982389733,-1.3316747926154044,0
repdavejoyce,David P. Joyce,Q1 (lowest),R,1.34,681,0.3561171228052411,0.6661459666730396,0.19970631424375918,0.580029368575624,0.5256975036710719,0.0685009759859005,0.2317839811433215,0.3423478435876262,0.030085101616956867,0.0913696128567482,0.09858607760285737,-0.8899878838503043,-0.36934176400925794,-0.379554334026316,0.14401683077057728,-0.3737167877788252,1
repdavid,David Schweikert,Q2,R,2.92,543,0.09518129604956063,0.7184819992237506,0.3406998158379374,0.40699815837937386,0.4843462246777164,0.08701535597555919,0.22664004065725404,0.25722173544687377,0.043002228435547164,0.09331375808569961,0.13001758441110636,-0.4889768345482858,0.06764348571357297,0.6203301931093163,0.7931320668429647,0.24803222777939204,1
repdavidkustoff,David Kustoff,Q1 (lowest),R,0.45,1159,0.5709101674472391,0.6403602444522624,0.14667817083692838,0.7325280414150129,0.7420189818809318,0.059709838430101456,0.16004350259337097,0.6033340443024228,0.017020243705750036,0.051924306392264634,0.07673008213585149,-1.0803989750009915,-0.8113247434366508,-0.7556143615858333,-0.1757992567484498,-0.7057843341929813,1
repdavidrouzer,David Rouzer,Q1 (lowest),R,0.8,388,0.44673574454698367,0.6894670719958814,0.19072164948453607,0.6469072164948454,0.6804123711340206,0.06117869232593402,0.154934852020983,0.4767427307542488,0.03502432205183961,0.062104100793223184,0.09620301437777364,-1.048584426397788,-0.20224837664179554,-0.44327093920791905,0.4332646787505983,-0.31520976587422606,1
repdavids,Sharice Davids,Q4 (highest),D,16.56,1339,0.6110228479487224,0.489891754227486,0.05153099327856609,0.7259148618371919,0.5997012696041822,0.04194451583516511,0.13730778549866512,0.469562514949398,0.009782686354602827,0.044164327349022675,0.05172720218976794,-1.4651858627586958,-1.056170663964629,-1.430370216044032,-2.042035285608162,-1.4984405070938798,0
repdavidscott,David Scott,Q1 (lowest),D,0.18,182,0.5832441138042198,0.5414997898437772,0.08241758241758242,0.7197802197802198,0.6483516483516484,0.0643368263637447,0.18053586384653145,0.41879223103399627,0.014163339794802065,0.06831468737001047,0.07850016615854677,-0.9801810207722006,-0.9079735482748136,-1.211331592086819,-1.4019492762255878,-1.1253588593398551,0
repdavidvaladao,David G. Valadao,Q2,R,2.68,826,0.3807064099259873,0.6249676664113821,0.1549636803874092,0.5617433414043583,0.4963680387409201,0.06823922201825333,0.18942207030303795,0.3757155792340966,0.018601891428446232,0.08009626834608777,0.08684111344669956,-0.8956573274548857,-0.7578177418578452,-0.6968559599198776,-0.36671087999935836,-0.6792604773079918,1
repdean,Madeleine Dean,Q3,D,7.55,667,0.27069845397969233,0.7129122717567853,0.24737631184407796,0.5142428785607196,0.5772113943028486,0.08505128170475304,0.1624399060893083,0.31901033858744554,0.04129678140391505,0.10828157301679406,0.12634806310866808,-0.5315175777264531,0.00994836454047665,-0.04149270373682761,0.7240516497120923,0.040247433197322074,0
repdeanphillips,Dean Phillips,Q3,D,5.57,338,-0.02969944177294624,0.7313969197800864,0.4260355029585799,0.35502958579881655,0.4970414201183432,0.12661141881887306,0.16533651483743228,0.17708605342319358,0.14275785586695092,0.10917120440635748,0.26936927468582395,0.36865159902037614,3.442367476317469,1.225505837374194,0.9533137102959544,1.4974596557519984,0
repdebdingell,Debbie Dingell,Q2,D,4.77,1644,0.4842175637029673,0.6039284560933905,0.12712895377128955,0.6618004866180048,0.5754257907542579,0.06519887657157553,0.1904225783222934,0.40717671061926886,0.0162917399295615,0.08570535164409983,0.08149061650113702,-0.9615094984967395,-0.8359699612960599,-0.894251670685441,-0.6276567581399476,-0.8298469721545471,0
repdeborahross,Deborah K. Ross,Q3,D,6.48,1263,0.39955315005656566,0.6983795715188698,0.20981789390340458,0.6239113222486145,0.6278701504354711,0.08546916208838669,0.19324907293356655,0.41022824739088115,0.02466807224321737,0.08122974284251695,0.11013723433160405,-0.5224665238311967,-0.5525993852190034,-0.30784597915702827,0.5438049499538847,-0.20977673456333593,0
repdelbene,Suzan K. DelBene,Q3,D,8.12,1319,0.3707012826064213,0.6381779242574181,0.17210007581501138,0.5784685367702805,0.49962092494313876,0.09287101252977481,0.16312211120925335,0.3643515340103824,0.01380704466768601,0.09361621942363182,0.10667805719746082,-0.36214660958423955,-0.9200269806893472,-0.5753296736357393,-0.20286621653546166,-0.5150923701111969,0
repdeliaramirez,Delia C. Ramirez,Q3,D,10.85,1959,0.3192151658020195,0.6854278198362815,0.20214395099540583,0.5472179683511996,0.5599795814190913,0.1109645692237311,0.20784477806736743,0.33701295149159,0.033775744780810336,0.05729504211154092,0.14474031400454143,0.029749644003603797,-0.24448763450785121,-0.36226732970916603,0.3831664960770445,-0.048459706034092234,0
repdeluzio,Christopher R. Deluzio,Q3,D,9.24,883,0.24222874293780947,0.6856590995015551,0.24462061155152887,0.4971687429218573,0.47678369195922987,0.12732542661277862,0.20384825819630373,0.2937735973701507,0.037108981726522786,0.07541151401757691,0.1644344083393014,0.38411660593952873,-0.13172452553138586,-0.06103532132408207,0.3860350198685134,0.14434794473814355,0
repderekkilmer,Derek Kilmer,Q3,D,8.71,1533,0.6070429655126085,0.5248645188101345,0.08284409654272668,0.7573385518590998,0.6157860404435747,0.05271127671583515,0.17597268564087856,0.4330508129331235,0.016497170139481196,0.054505505222725084,0.06920844685531635,-1.2319838824194658,-0.8290202755924888,-1.208306879107039,-1.6082738170411,-1.2193962135400234,0
repdesaulnier,Mark DeSaulnier,Q3,D,5.55,1237,0.43993033881908283,0.5540014687415232,0.08730800323362975,0.5796281325788197,0.46806790622473726,0.06307602284878763,0.19923744394306334,0.4102400667335244,0.011803576269937707,0.05935963801352608,0.07487959911872534,-1.007489315231913,-0.9878041381328929,-1.1766501631566957,-1.2468930013513215,-1.1047091544682057,0
repdesposito,Anthony D’Esposito,Q3,R,5.56,1782,0.21807044614043702,0.7568833067652562,0.3041526374859708,0.5179573512906847,0.6021324354657688,0.12704306704490773,0.30184070533598795,0.31300125126798295,0.03214486570206077,0.07665436648611888,0.1591879327469685,0.3780008566324702,-0.29966012847682316,0.36114833202057356,1.2694171919360808,0.4272265630280754,1
repdianadegette,Diana DeGette,Q2,D,3.59,744,0.2278017344413906,0.7493952660867602,0.3010752688172043,0.5134408602150538,0.5873655913978495,0.09981087290659049,0.20492671848347446,0.3197498831980356,0.05104759951038466,0.07758621612768077,0.15085847241697514,-0.21183314009345475,0.3398176725606746,0.3393245367292971,1.1765442503726968,0.41096332989230344,0
repdinatitus,Dina Titus,Q3,D,6.9,2199,0.4190144045020082,0.6597179070307798,0.18144611186903137,0.6352887676216462,0.5911778080945884,0.09393616698103881,0.27191895442037417,0.3661985197662105,0.026850250120356044,0.053633093606413135,0.12078641710139484,-0.3390759637182331,-0.47877650200563343,-0.5090503293056443,0.06429066031373462,-0.3156530336789441,0
repdlamborn,Doug Lamborn,Q1 (lowest),R,1.29,820,0.247489152412589,0.6682691267935835,0.22073170731707317,0.4682926829268293,0.474390243902439,0.09473875881777505,0.20858439638228976,0.30585615746680467,0.03472053343107175,0.06092920976182691,0.1294592922488468,-0.32169227629307473,-0.21252551862341196,-0.23044841798586055,0.1703500378498675,-0.14857904376311995,1
repdonaldspress,Byron Donalds,Q4 (highest),R,39.87,2632,-0.08447831578122446,0.6921002893497735,0.42021276595744683,0.28799392097264437,0.46580547112462006,0.1983645475286591,0.16702456343319044,0.1904761812632063,0.04866019775207466,0.0704507785807917,0.24702474528073376,1.9227839788616594,0.25905208372691296,1.1842126957245118,0.46592404211837735,0.9579932001078654,1
repdonbacon,Don Bacon,Q2,R,2.67,3987,0.07392250468236389,0.6505397830026691,0.28793579132179586,0.3403561575119137,0.38625532982192123,0.13356083581397346,0.11114556415263083,0.23171962234947258,0.028266871809602308,0.12403711566473134,0.16182770762357576,0.5191720594840304,-0.4308523164392943,0.24614321919509777,-0.04954410810200366,0.07122971353445758,1
repdonbeyer,"Donald S. Beyer, Jr.",Q3,D,6.44,1791,0.04148577385811351,0.711296353971105,0.3562255723059743,0.3740926856504746,0.46621998883305416,0.11258212799239652,0.1492329001634242,0.2052660721628422,0.08725901641186799,0.07675761043158184,0.1998411444042645,0.06478505645017295,1.5648466809264192,0.730434300667044,0.7040096861966297,0.7660189310600665,0
repdondavis,Donald G. Davis,Q3,D,10.13,1678,0.629341638965601,0.486425805520441,0.05065554231227652,0.7359952324195471,0.632300357568534,0.03204521903559628,0.11121740358306094,0.44680813194421276,0.011731163137705412,0.04792736807831972,0.043776382173301695,-1.6795990593747598,-0.9902538679463527,-1.436578657323676,-2.085022879499776,-1.5478636160361412,0
repdrewferguson,A. Drew Ferguson IV,Q1 (lowest),R,0.32,278,0.27489485050276885,0.7477816022219722,0.2841726618705036,0.539568345323741,0.6294964028776978,0.13256749902368625,0.20577879879425157,0.3820190418057483,0.03406907781446013,0.11327268146422333,0.16663657683814637,0.49765694373044506,-0.23456420410714243,0.21945620972720256,1.1565302418687389,0.40976979780481104,1
repdustyjohnson,Dusty Johnson,Q1 (lowest),R,1.12,764,0.2998992778867951,0.63679828496147,0.18324607329842932,0.49214659685863876,0.4607329842931937,0.08739681777340741,0.14147506226668605,0.31619508547425124,0.028965081704339438,0.05451370536118707,0.11636189947774685,-0.4807145867220453,-0.4072319378910597,-0.4962855311954719,-0.219977656658792,-0.4010524281168423,1
repdwightevans,Dwight Evans,Q2,D,2.47,1247,0.3327641451033766,0.5538607551689736,0.10024057738572574,0.4667201283079391,0.40016038492381717,0.07346088282588256,0.15907955581341726,0.2929758387762469,0.012606324233868427,0.07522160514386116,0.08606720705975099,-0.7825590935018066,-0.9606472460152198,-1.0849361434004197,-1.2486382487346734,-1.01919518291303,0
repdwstweets,Debbie Wasserman Schultz,Q2,D,4.46,2000,0.33708253476023675,0.7011648123294225,0.217,0.5725,0.589,0.1227077009323693,0.34551301101291026,0.3217420994198764,0.01973498420336541,0.059484772354742706,0.14244268513573471,0.2840992669022975,-0.7194853142087971,-0.25691259090129054,0.5783498353444347,-0.02848720071583888,0
repedcase,Ed Case,Q1 (lowest),D,1.67,959,0.3040928043215317,0.4514386296047258,0.027111574556830033,0.38373305526590196,0.28154327424400416,0.0269905906396396,0.06540102195303324,0.2937525488536128,0.009565876518868126,0.04785203957035298,0.03655646715850773,-1.7890794653093112,-1.0635053213959191,-1.6035455657263769,-2.5189630894694583,-1.7437733604752665,0
repelicrane,Elijah Crane,Q4 (highest),R,54.97,270,-0.09784887852492156,0.7349314488928793,0.46296296296296297,0.32222222222222224,0.5148148148148148,0.1587994852228331,0.19519760621360208,0.18530887290997064,0.10840512620488876,0.0518911817076581,0.2672046114277219,1.06582699948557,2.2802176917049635,1.487384544316863,0.9971518957226438,1.4576452828075102,1
repellzey,Jake Ellzey,Q4 (highest),R,34.91,321,0.6323129579285595,0.5251289154483585,0.07165109034267912,0.7538940809968847,0.6666666666666666,0.03922503142428327,0.06299199291109248,0.5343312227939302,0.020363088214261818,0.04991925136669247,0.05958811963854509,-1.524088364369732,-0.6982366114664458,-1.2876843935670592,-1.6049945488605935,-1.2787509795659577,1
repemiliasykes,Emilia Strong Sykes,Q4 (highest),D,13.58,840,0.46876913344576243,0.5076717015053339,0.06666666666666667,0.6178571428571429,0.42857142857142855,0.05052558570383722,0.24772045560592748,0.3409068537364614,0.010887001411884645,0.06501237635578334,0.06141258711572187,-1.2793247194694153,-1.0188117839399733,-1.3230324631871642,-1.8215135128996172,-1.3606706198740424,0
repericburlison,Eric Burlison,Q4 (highest),R,15.51,1460,-0.30244449183140715,0.6526902532657847,0.5705479452054795,0.1815068493150685,0.48835616438356166,0.19371670933260118,0.1228577529969872,0.1210406917972013,0.11657667538818536,0.06608217348267274,0.31029338472078655,1.8221144196850496,2.5566604727223416,2.250345658695597,-0.022872177799370633,1.6515620933259045,1
repericsorensen,Eric Sorensen,Q3,D,9.59,619,0.6188929825299005,0.514349452458611,0.08562197092084006,0.7819063004846527,0.6106623586429726,0.05627835561541658,0.19340133044946,0.42800925598406087,0.010203686864784779,0.06191250074063145,0.06648204248020136,-1.154722961272594,-1.0419282542043928,-1.1886070094137768,-1.738690462026034,-1.2809871717291994,0
repescobar,Veronica Escobar,Q2,D,1.98,1416,0.10508002412352858,0.7464526491042529,0.346045197740113,0.4364406779661017,0.5402542372881356,0.11639018411719168,0.18843264654142686,0.2878651303994879,0.05811760408109846,0.08183789766946242,0.17450778819829013,0.147265408655218,0.5789952974507967,0.6582380725164115,1.1400474541086685,0.6311365581827737,0
repespaillat,Adriano Espaillat,Q1 (lowest),D,1.5,3398,0.29404801867897895,0.5277354903447344,0.0788699234844026,0.4049440847557387,0.34549735138316656,0.12118935793402998,0.2343799050601799,0.255353141792369,0.04035769531561403,0.06068139144198487,0.161547053249644,0.2512128121949558,-0.021820834180779302,-1.2364905478878536,-1.5726656275278195,-0.6449410493503742,0
repezell,Mike Ezell,Q2,R,2.35,350,0.1651889614548002,0.7666336631620462,0.33714285714285713,0.4742857142857143,0.6114285714285714,0.11742291524324429,0.1689806563094524,0.3392382713444697,0.058443352128794764,0.08901107381530368,0.17586626737203906,0.16963378354741154,0.5900153248894395,0.5951052861266659,1.3903492646559545,0.6862759148048678,1
repfeenstra,Randy Feenstra,Q4 (highest),R,13.8,3145,0.1702499767555152,0.6974695633041293,0.2880763116057234,0.4737678855325914,0.4664546899841017,0.19689038019401162,0.3194555628164715,0.25497719072519326,0.028982583896714265,0.06026303111571838,0.22587296409072588,1.8908543441645245,-0.4066398402819688,0.24713974780144624,0.5325182671781762,0.5659681297155446,1
repfinstad,Brad Finstad,Q3,R,8.76,494,0.5742593604905403,0.6034648746000213,0.12348178137651822,0.7327935222672065,0.7044534412955465,0.0687534174236642,0.1881720091303813,0.5378720316361223,0.008174689721780534,0.048777940180878436,0.07692810714544474,-0.8845201444012127,-1.110569046826059,-0.9201163467456506,-0.6334064834408782,-0.8871530053534502,1
repfischbach,Michelle Fischbach,Q4 (highest),R,14.02,820,0.3724608086594721,0.6959237050867041,0.2121951219512195,0.5890243902439024,0.6036585365853658,0.09014964664032643,0.17878727916881534,0.4140355763047942,0.023131769533228597,0.06426899961498278,0.11328141617355503,-0.4210898629619906,-0.6045723690568731,-0.29098737563553706,0.5133452410079912,-0.2008260916616024,1
repfitzgerald,Scott Fitzgerald,Q3,R,7.33,519,0.18067827935623065,0.7051041276153179,0.28516377649325625,0.43352601156069365,0.49903660886319845,0.1316423259252908,0.1697417065737408,0.3404207863393625,0.045801690835198375,0.06179858166553966,0.17744401676048915,0.47761821517562497,0.16234904934097774,0.22648490370744453,0.6272085173488433,0.37341517139322267,1
repfletcher,Lizzie Fletcher,Q2,D,2.45,854,0.5020345335682326,0.569293127185607,0.0936768149882904,0.629976580796253,0.5491803278688525,0.051739188769000126,0.2502199008489211,0.4416557718058819,0.008244746370122808,0.06327422498084657,0.05998393513912294,-1.253038760184311,-1.1081990366527028,-1.1314844196456653,-1.057233067323042,-1.1374888209514302,0
repfranklin,Scott Franklin,Q2,R,2.95,915,0.2482969429323582,0.71092330528494,0.2546448087431694,0.4918032786885246,0.5409836065573771,0.10830906365452268,0.2175875096075501,0.31160969928506876,0.03145138462278618,0.07081524720491807,0.13976044827730888,-0.027767111908850242,-0.32312053161916354,0.010053342731706626,0.6993828244689684,0.0896371309181653,1
repfranklucas,Frank D. Lucas,Q1 (lowest),R,0.98,258,0.5060495610616004,0.5760733677232039,0.10465116279069768,0.6395348837209303,0.5658914728682171,0.051381701979851084,0.20436824041905147,0.4756979706014467,0.006779223549641733,0.05649737770716085,0.05816092552949282,-1.2607817228170504,-1.1577775431330097,-1.053657566358371,-0.9731388549288309,-1.1113389218093155,1
repfrenchhill,J. French Hill,Q1 (lowest),R,1.24,629,0.3092333913702275,0.7166525336679007,0.24483306836248012,0.5500794912559619,0.5930047694753577,0.1264809755525523,0.30987874685336175,0.3462915949093415,0.020627232714159945,0.08649955403625322,0.14710820826671225,0.36582627129506834,-0.6893006265626843,-0.05952863998378754,0.7704415053255032,0.09685962751852491,1
repgabeamo,Gabe Amo,Q3,D,5.44,913,0.6897291372992254,0.48717066801813347,0.056955093099671415,0.7929901423877328,0.7130339539978094,0.04733014184199187,0.14487951374091235,0.5771954678165928,0.00874175595952604,0.05264848360737224,0.05607189780151791,-1.348536234882842,-1.0913852465126663,-1.3919040922621517,-2.075784471992241,-1.4769025114124754,0
repgabevasquez,Gabe Vasquez,Q4 (highest),D,13.89,483,0.4434095157105977,0.6153513281121901,0.14699792960662525,0.6211180124223602,0.5445134575569358,0.0688134596422054,0.15128439896158904,0.4012737532543244,0.018419818641816934,0.0915478939554696,0.08723327828402233,-0.8832196637438494,-0.7639772480119869,-0.7533467262507234,-0.48598074821460197,-0.7216310965552903,0
repgaramendi,John Garamendi,Q2,D,2.36,476,0.036782439078102594,0.6993225724718821,0.34243697478991597,0.3760504201680672,0.4474789915966387,0.1404152290979713,0.2740578603414239,0.1791812166752721,0.0432832663736764,0.09366126551217993,0.1836984954716477,0.6676343598516354,0.07715097412796618,0.6326496144841964,0.5555008362562711,0.48323394618001725,0
repgarbarino,Andrew R. Garbarino,Q2,R,2.63,338,0.2254122276101592,0.6894460533904685,0.23964497041420119,0.47041420118343197,0.4940828402366864,0.09453242169999646,0.24763801561769427,0.2848674331306233,0.039141257847571415,0.12033472102932413,0.13367367954756787,-0.32616142212223914,-0.06297280537454213,-0.09632110775779465,0.433003988431719,-0.01311283670571424,1
repgarretgraves,Garret Graves,Q1 (lowest),R,0.4,633,0.2650405039531171,0.610603210818282,0.18167456556082148,0.4676145339652449,0.3744075829383886,0.08204008161997356,0.09475539462826811,0.244887383236869,0.03250231697770473,0.051380536482208854,0.11454239859767829,-0.5967384766347729,-0.2875675836605706,-0.5074302027820444,-0.5448708689960765,-0.48415178301836603,1
repglennivey,Glenn Ivey,Q1 (lowest),D,1.13,525,0.30418556485857284,0.6899245891286396,0.22857142857142856,0.5352380952380953,0.5428571428571428,0.12818277273027753,0.3799534464328705,0.2869193160729593,0.013401606728356016,0.06728437390244961,0.14158437945863356,0.40268624026621336,-0.9337429100638458,-0.17485141606268836,0.4389391887805619,-0.06674222426993974,0
repgolden,Jared F. Golden,Q4 (highest),D,14.57,320,0.17832721583545208,0.6557033881234193,0.253125,0.425,0.409375,0.09988008798372898,0.12877607779382738,0.2627050081018751,0.04401420094850432,0.07211716039091694,0.1438942889322333,-0.21033398048204305,0.10187842568883015,-0.0007246947616419947,0.014499240114975859,-0.023670252359969758,0
repgonzalez,Vicente Gonzalez,Q2,D,3.11,963,0.5165130683256706,0.5878863570743759,0.10695742471443406,0.6593977154724818,0.5856697819314641,0.061356447328453564,0.14002746907099697,0.436721060575972,0.014083669708608524,0.06812160242342136,0.07544011703706209,-1.0447343530969884,-0.9106687801943932,-1.0373022337579834,-0.8266242836537412,-0.9548324126757766,0
repgosar,Paul A. Gosar,Q4 (highest),R,16.47,782,-0.17407851450888398,0.6499449578496441,0.4514066496163683,0.22634271099744246,0.41304347826086957,0.17299484177042973,0.14087965878040337,0.11305485625711564,0.09639606209635723,0.07019001383857221,0.269390903866787,1.3732904321010602,1.873952122580757,1.4054305622159735,-0.056921627008380396,1.1489378724723525,1
repgracemeng,Grace Meng,Q1 (lowest),D,1.36,1387,0.42107576935430524,0.6344431261084481,0.1506849315068493,0.6049026676279741,0.5602018745493872,0.08754706508588282,0.2984640650623162,0.38063553162928415,0.011713975284999912,0.08511938260339912,0.09926104037088274,-0.47746031450422177,-0.990835331472429,-0.727199591029096,-0.24918830600226194,-0.6111708857520022,0
repgreglandsman,Greg Landsman,Q3,D,9.08,1006,0.2398990707594168,0.6990783561735846,0.2544731610337972,0.5059642147117296,0.5099403578528827,0.09966519961705719,0.17105983943421188,0.25207997986717146,0.05374486903795041,0.04730296920277693,0.15341006865500761,-0.21498834154895333,0.4310660604279182,0.008836067561014306,0.5524718615251714,0.19434641199128763,0
repgregmurphy,Gregory F. Murphy,Q3,D,9.77,1868,0.023576287851854363,0.7620537997232311,0.3961456102783726,0.39132762312633834,0.5626338329764454,0.14024478276656555,0.14826560430952562,0.2564939045529811,0.07183645878953457,0.08788726575119463,0.21208124155610011,0.6639425882532951,1.043102930275868,1.0135354921400848,1.333545968869534,1.0135317448846954,0
repgregorymeeks,Gregory W. Meeks,Q1 (lowest),D,0.22,614,0.35370700570970093,0.6980430591502961,0.21661237785016288,0.5993485342019544,0.5944625407166124,0.09825478999919848,0.2699383508660227,0.3489691131156323,0.01826733995382294,0.07565090271070934,0.11652212995302143,-0.24553701998804195,-0.7691355884452921,-0.25966149340824973,0.5396312421865577,-0.1836757149137565,0
repgregpence,Greg Pence,Q1 (lowest),R,0.1,344,0.4773610514090505,0.6807571212375642,0.18023255813953487,0.6598837209302325,0.688953488372093,0.0792876467476585,0.12863728834917157,0.4918532586901186,0.019282907763501746,0.0699021442201757,0.09857055451116024,-0.6563546666934754,-0.7347790199021805,-0.5176564961378141,0.3252365866863829,-0.39588839901177175,1
repgregstanton,Greg Stanton,Q2,D,4.71,953,0.44759490951536085,0.6176283923358725,0.1385099685204617,0.6201469045120671,0.5676810073452256,0.06961406980739396,0.20871250857237492,0.3919002378851973,0.01414841264532422,0.08052503124593068,0.08376248245271818,-0.8658788982089811,-0.9084785324120629,-0.8135408547816423,-0.4577386937624338,-0.76140924479128,0
repgregsteube,W. Gregory Steube,Q4 (highest),R,15.6,1267,-0.07283295275850755,0.7176261514164208,0.4340962904498816,0.30623520126282555,0.49171270718232046,0.1566693741561651,0.18031982682646602,0.19663772069366317,0.07134124558135205,0.07480239166759448,0.22801061973751716,1.019689992766928,1.0263499115525216,1.282670576159672,0.7825171267257791,1.0278069018012252,1
repgrothman,Glenn Grothman,Q4 (highest),R,14.2,1194,0.6033233632544177,0.6310029688670646,0.13316582914572864,0.7504187604690117,0.7747068676716918,0.067877649087802,0.18304059365183642,0.5982077134281685,0.015393655199893969,0.03175183872526922,0.08327130428769597,-0.9034887936082476,-0.8663520877068043,-0.8514399225488374,-0.29185601257140326,-0.7282842041088231,1
repgusbilirakis,Gus M. Bilirakis,Q2,R,2.26,1365,0.33992155360214876,0.6976397904047166,0.2271062271062271,0.580952380952381,0.5677655677655677,0.10037936795018473,0.14855617082502087,0.3655548276414245,0.03815733777579161,0.06455115863964667,0.13853670572597634,-0.1995198574406163,-0.0962587337634473,-0.18524219476969717,0.5346295660137639,0.013402195010000784,1
repguthrie,Brett Guthrie,Q1 (lowest),R,1.0,1087,0.3679207624814438,0.6386420983447546,0.16743330266789327,0.5722171113155474,0.5114995400183993,0.0825597306358111,0.18910213365453968,0.40083937851580165,0.021978977062617183,0.06311941531578052,0.10453870769842828,-0.585483171448957,-0.6435712356565048,-0.6084250589456686,-0.19710914138865643,-0.5086471518599467,1
repgwenmoore,Gwen Moore,Q2,D,2.88,1481,0.09615200210631819,0.7781687182126241,0.3828494260634706,0.4449696151249156,0.6029709655638082,0.12863565553041018,0.19590345178601476,0.251027403356115,0.06380172916462815,0.07542648601301222,0.19243738469503832,0.4124954268008673,0.7712887427320829,0.9192428565497474,1.5334166623424108,0.9091109221062772,0
rephageman,Harriet M. Hageman,Q4 (highest),R,44.4,391,-0.06555316652483342,0.7311090916855059,0.4424552429667519,0.319693094629156,0.5089514066496164,0.16535148773651417,0.097811146983323,0.20890644375714792,0.08967957689213656,0.06830068144624539,0.2550310646286507,1.2077396859761937,1.6467340263705363,1.3419498137853667,0.9497438256016788,1.2865418379334441,1
rephaleystevens,Haley M. Stevens,Q3,D,5.42,1666,0.4463261429215966,0.6467328433484242,0.15906362545018007,0.6398559423769508,0.6002400960384153,0.08877497185621878,0.19494701735083123,0.38275307484172644,0.020372354411977364,0.07984525256359493,0.10914732626819615,-0.45086454501626094,-0.6979231368230846,-0.6677803530016932,-0.09676095683779823,-0.47833224791970924,0
